plotID,TreeKey,SpeciesAbbrev,Azimuth,Distance,CrownWidth1,CrownWidth2,CrownOffsetAzimuth,CrownOffsetDistance,Z,XPLOT,YPLOT,X,Y
424,46885,Sb,169.7,5.64,2.74,2.46,0,0,9.1,425130.6752000004,5316629.4033,425131.68364449363,5316623.854188386
424,46886,Sb,162.7,6.24,1.86,2.77,0,0,8.7,425130.6752000004,5316629.4033,425132.53081921465,5316623.445592611
424,46887,Sb,152.4,9.73,2.2,2.45,0,0,10.9,425130.6752000004,5316629.4033,425135.18307042215,5316620.780539175
424,46888,Bf,151,10.6,2.93,3.33,0,0,8.9,425130.6752000004,5316629.4033,425135.81418197503,5316620.132331105
424,46889,Pj,162.3,11.13,5.21,4.96,0,0,13.2,425130.6752000004,5316629.4033,425134.0590879685,5316618.800177714
424,46890,Bw,171.2,11.41,3.48,3.03,0,0,9.9,425130.6752000004,5316629.4033,425132.4207683924,5316618.127614168
424,46891,Sb,207.5,1.57,1.85,1.99,0,0,8.4,425130.6752000004,5316629.4033,425129.9502546776,5316628.010692992
424,46892,Bf,173,6.74,2.32,2.56,0,0,7.3,425130.6752000004,5316629.4033,425131.496599375,5316622.713538938
424,46893,Sb,220.2,8.34,2.14,2.72,0,0,6.9,425130.6752000004,5316629.4033,425125.2920828848,5316623.033241121
424,46894,Sb,197.7,9.67,2.56,1.26,0,0,10.7,425130.6752000004,5316629.4033,425127.7352003013,5316620.191063477
424,46895,Sb,197.9,9.83,0.82,0.51,0,0,6.5,425130.6752000004,5316629.4033,425127.6538844474,5316620.049127011
424,46896,Sb,197,9.95,2.8,0.99,0,0,10.4,425130.6752000004,5316629.4033,425127.76610153844,5316619.888067679
424,46897,Sb,196.8,10.33,3.02,1.55,0,0,10.4,425130.6752000004,5316629.4033,425127.68950153794,5316619.514189591
424,46898,Sb,186.1,10.18,1.51,1.55,0,0,8.5,425130.6752000004,5316629.4033,425129.5934317542,5316619.280939729
424,46899,Sb,175.3,11.31,2.14,2.41,0,0,10.1,425130.6752000004,5316629.4033,425131.601924533,5316618.131331155
424,46900,Bw,222.2,11.44,2.36,2.39,0,0,7.6,425130.6752000004,5316629.4033,425122.99071645853,5316620.928495419
424,46901,Sb,236.6,4.78,2.57,3.16,0,0,10.2,425130.6752000004,5316629.4033,425126.684627214,5316626.772002063
424,46902,Sb,228.5,7.17,3.02,3.66,0,0,10.9,425130.6752000004,5316629.4033,425125.3051874823,5316624.652314255
424,46903,Sb,293,2.79,2.16,2.01,0,0,9.4,425130.6752000004,5316629.4033,425128.10699145927,5316630.493439849
424,46904,Sb,297.5,2.83,1.53,1.11,0,0,9.1,425130.6752000004,5316629.4033,425128.1649593425,5316630.710048576
424,46905,Sb,295.6,3.05,2.25,2.51,0,0,8.7,425130.6752000004,5316629.4033,425127.9246107949,5316630.721161534
424,46906,Sb,262.8,4.34,2.35,2.98,0,0,10.4,425130.6752000004,5316629.4033,425126.3694221967,5316628.859353767
424,46908,Bw,299.8,5.46,2.26,1.55,0,0,7.7,425130.6752000004,5316629.4033,425125.937200625,5316632.116777828
424,46909,Bw,291,5.45,2.35,2.3,0,0,9.9,425130.6752000004,5316629.4033,425125.587186676,5316631.356405325
424,46910,Sb,298.3,6.63,2.96,3.5,0,0,8.4,425130.6752000004,5316629.4033,425124.8376351466,5316632.546504826
424,46911,Sb,284.6,6.67,2.7,2.99,0,0,9.3,425130.6752000004,5316629.4033,425124.2205798333,5316631.0846026195
424,46912,Sb,281.1,6.58,2.18,2.42,0,0,9,425130.6752000004,5316629.4033,425124.2182942713,5316630.67009454
424,46913,Bw,276.7,7.43,1.91,1.87,0,0,8.3,425130.6752000004,5316629.4033,425123.2959420743,5316630.270163577
424,46914,Bw,278.3,7.59,1.78,2.01,0,0,8.4,425130.6752000004,5316629.4033,425123.16469926137,5316630.498963566
424,46915,Sb,270,7.95,2.06,1.74,0,0,6.2,425130.6752000004,5316629.4033,425122.7252000004,5316629.4033
424,46916,Sb,302.7,10.17,2.74,1.99,0,0,9.4,425130.6752000004,5316629.4033,425122.117035348,5316634.89754406
424,46917,Sb,269,10.48,2.44,2.5,0,0,7.5,425130.6752000004,5316629.4033,425120.1967961552,5316629.220398781
424,46918,Sb,327.2,1.41,2.7,2.59,0,0,9.5,425130.6752000004,5316629.4033,425129.9113914239,5316630.588498911
424,46919,Sb,311.8,4.02,2.47,2.22,0,0,8.4,425130.6752000004,5316629.4033,425127.67838648165,5316632.0827605305
424,46920,Sb,359.9,8.02,1.5,1.46,309,2.6,6.5,425130.6752000004,5316629.4033,425128.64062296716,5316639.059520802
424,46921,Bw,352.4,8.81,1.94,2.22,0,0,8.3,425130.6752000004,5316629.4033,425129.51002120227,5316638.13590891
424,46922,Bw,347.9,9.24,3.99,2.06,0,0,8.4,425130.6752000004,5316629.4033,425128.7383244792,5316638.438017108
424,46923,Bw,340.8,8.9,3.35,3.01,0,0,8.8,425130.6752000004,5316629.4033,425127.7482868444,5316637.808249695
424,46924,Sb,345.1,9.39,2.09,1.97,0,0,6.8,425130.6752000004,5316629.4033,425128.2607230727,5316638.477571385
424,46925,Sb,327.4,10.16,2.4,2.45,0,0,9.1,425130.6752000004,5316629.4033,425125.2012888247,5316637.962616354
424,46926,Sb,326.8,10.92,1.55,0.97,0,0,8.1,425130.6752000004,5316629.4033,425124.6958095999,5316638.540766303
424,46927,Sb,331.1,11.27,2.2,1.92,0,0,8.8,425130.6752000004,5316629.4033,425125.2286075411,5316639.26978522
424,46928,Sb,333,11.26,2.03,2.52,0,0,8.3,425130.6752000004,5316629.4033,425125.56326697336,5316639.436033463
424,46929,Bf,359.8,10.49,2.05,2.16,0,0,8,425130.6752000004,5316629.4033,425130.63858306705,5316639.893236091
188,48237,Sb,11.4,4.3,1.94,1.51,0,0,8.1,449998.8537999997,5350887.945900001,449999.7037265633,5350892.161066052
188,48240,Sb,10.8,5.5,2.26,1.99,0,0,7.9,449998.8537999997,5350887.945900001,449999.88439722994,5350893.34847988
188,48241,Sb,30.1,5.4,1.98,1.67,0,0,7.8,449998.8537999997,5350887.945900001,450001.56195798033,5350892.617717672
188,48248,Sb,48.1,8.4,2.24,2.21,0,0,7,449998.8537999997,5350887.945900001,450005.10601698805,5350893.555693466
188,48250,Pj,46.2,9.5,5.48,5.33,0,0,12.5,449998.8537999997,5350887.945900001,450005.7105221666,5350894.521260153
188,48253,Sb,35.1,9.6,2.91,2.35,0,0,9.2,449998.8537999997,5350887.945900001,450004.3738504193,5350895.800137288
188,48254,Sb,33.6,9.5,2.87,2.77,0,0,9.8,449998.8537999997,5350887.945900001,450004.11101971753,5350895.858651787
188,48262,Pj,21.6,9,6.57,6.47,0,0,15.5,449998.8537999997,5350887.945900001,450002.16692097386,5350896.313888374
188,48269,Sb,4.3,8,1.93,1.51,0,0,7.7,449998.8537999997,5350887.945900001,449999.4536298143,5350895.923381069
188,48335,Sb,2.9,8.8,2.05,1.84,0,0,8.2,449998.8537999997,5350887.945900001,449999.29901787237,5350896.7346303435
188,48340,Sb,67.7,0.8,2.88,2.69,0,0,10,449998.8537999997,5350887.945900001,449999.5939677744,5350888.249464928
188,48342,Sb,60.8,2.5,1.73,1.58,0,0,9.2,449998.8537999997,5350887.945900001,450001.03610519285,5350889.165549149
188,48346,Sb,60.9,5.3,1.92,1.53,0,0,8.7,449998.8537999997,5350887.945900001,450003.48479278176,5350890.523477517
188,48348,Sb,53.3,5.5,1.82,1.45,0,0,7.9,449998.8537999997,5350887.945900001,450003.26356604305,5350891.232838309
188,48350,Sb,55.4,6,1.64,1.89,0,0,9,449998.8537999997,5350887.945900001,450003.7926182109,5350891.352962471
188,48352,Sb,67.1,6.1,2.05,1.78,0,0,10.3,449998.8537999997,5350887.945900001,450004.47303097363,5350890.319556097
188,48354,Sb,66.8,6.5,2.5,1.72,0,0,10.1,449998.8537999997,5350887.945900001,450004.82817970484,5350890.506522413
188,48355,Pj,59.6,7.2,1.82,1.28,0,0,9.7,449998.8537999997,5350887.945900001,450005.063898418,5350891.589343103
188,48356,Sb,63,7.1,1.96,1.44,0,0,8.8,449998.8537999997,5350887.945900001,450005.1799463214,5350891.169232549
188,48357,Sb,60,7.5,2.22,2,0,0,8.5,449998.8537999997,5350887.945900001,450005.3489905281,5350891.695900001
188,48364,Sb,75.1,9.3,1.84,1.4,0,0,8.5,449998.8537999997,5350887.945900001,450007.84109753737,5350890.337234977
188,48365,Sb,74.2,9.4,2.33,1.4,0,0,9.7,449998.8537999997,5350887.945900001,450007.89864913886,5350890.505334323
188,48372,Sb,91.5,9.6,1.89,1.6,0,0,8.8,449998.8537999997,5350887.945900001,450008.45051031944,5350887.694601296
188,48373,Sb,92.8,9.4,2.35,2.23,0,0,9,449998.8537999997,5350887.945900001,450008.2425776907,5350887.486712164
188,48420,Sb,94.4,9.8,2.08,1.18,0,0,9.3,449998.8537999997,5350887.945900001,450008.6249169715,5350887.194053525
188,48422,Sb,116.3,3.6,2.38,2.37,0,0,10,449998.8537999997,5350887.945900001,450002.08115114906,5350886.350843714
188,48424,Sb,112.9,5.1,2.2,2.27,0,0,10.4,449998.8537999997,5350887.945900001,450003.55184556806,5350885.961367855
188,48425,Sb,127.5,6.3,2.89,2.5,0,0,11.1,449998.8537999997,5350887.945900001,450003.8519260435,5350884.110702998
188,48426,Sb,125.5,7.1,2.36,1.62,0,0,9.7,449998.8537999997,5350887.945900001,450004.63402018003,5350883.822909015
188,48427,Sb,124.2,8,2.84,2.79,0,0,11.4,449998.8537999997,5350887.945900001,450005.47044459387,5350883.449232978
188,48428,Sb,118.1,8,2.49,1.3,0,0,10.4,449998.8537999997,5350887.945900001,450005.91081492783,5350884.177804951
188,48429,Sb,114.2,8.1,1.98,0.94,0,0,10.8,449998.8537999997,5350887.945900001,450006.2419729407,5350884.625523427
188,48430,Sb,104.7,8.4,1.62,1.57,0,0,10.3,449998.8537999997,5350887.945900001,450006.978849123,5350885.814333267
188,48431,Sb,111.6,8.7,2.27,2.07,0,0,11.5,449998.8537999997,5350887.945900001,450006.9428554269,5350884.743216393
188,48432,Sb,100.8,9.7,2.08,1.74,0,0,9.5,449998.8537999997,5350887.945900001,450008.3819863318,5350886.128301249
188,48434,Sb,122.7,10.1,2.74,2.75,0,0,11.3,449998.8537999997,5350887.945900001,450007.35305889737,5350882.489472764
188,48435,Sb,157.4,2.9,2.38,1.94,0,0,9.7,449998.8537999997,5350887.945900001,449999.9682564354,5350885.268590371
242,49981,Pj,189,0.2,3.02,1.99,0,0,19,475518.6325000003,5347982.9561,475518.6012131073,5347982.758562332
242,49982,Sb,219.8,4,3.03,1.94,0,0,12.5,475518.6325000003,5347982.9561,475516.0720612024,5347979.882965906
242,49983,Sb,213.2,4.4,1.9,2.51,0,0,16.7,475518.6325000003,5347982.9561,475516.22322181694,5347979.274337021
242,49984,Sb,207.5,4.5,3.22,2.17,0,0,14.8,475518.6325000003,5347982.9561,475516.5546312407,5347978.96455125
242,49985,Sb,185,5.6,2.86,3.15,0,0,16.8,475518.6325000003,5347982.9561,475518.1444278409,5347977.377409691
242,49986,Sb,191,7,3.19,2.11,0,0,14.4,475518.6325000003,5347982.9561,475517.29683703266,5347976.084709716
242,49987,Sb,221.4,5.8,3.38,2.79,0,0,17.7,475518.6325000003,5347982.9561,475514.79689118144,5347978.605455796
242,49988,Sb,199.5,8.7,3.08,2.73,0,0,17,475518.6325000003,5347982.9561,475515.72838032496,5347974.755119028
242,49989,Sb,191,10.9,2.31,2.33,0,0,11.6,475518.6325000003,5347982.9561,475516.5526819507,5347972.2563637
242,49991,Sb,241.6,2.1,2.36,3.33,0,0,15.2,475518.6325000003,5347982.9561,475516.7852379973,5347981.957289161
242,49993,Pj,253.7,4.9,4.03,3.49,0,0,20.8,475518.6325000003,5347982.9561,475513.92945406964,5347981.580833127
242,49994,Sb,246.3,5,2.18,1.71,0,0,15.1,475518.6325000003,5347982.9561,475514.0541870336,5347980.946361117
242,49995,Pj,240.3,6.4,2.72,2.67,0,0,20,475518.6325000003,5347982.9561,475513.0732583079,5347979.785164522
242,49996,Pj,245.7,7,3.15,3.01,0,0,17,475518.6325000003,5347982.9561,475512.25267706387,5347980.07549949
242,49997,Pj,264.7,7.9,2.97,2.57,0,0,16.7,475518.6325000003,5347982.9561,475510.76627488463,5347982.226372359
242,49999,Sb,250.6,10.4,2.59,3.47,0,0,14.1,475518.6325000003,5347982.9561,475508.82298435766,5347979.501624228
242,50000,Sb,258.4,10.9,3.16,2.73,0,0,15.8,475518.6325000003,5347982.9561,475507.95512977964,5347980.764350659
242,50001,Sb,278.7,2.3,2.48,2.14,0,0,16.6,475518.6325000003,5347982.9561,475516.35896406067,5347983.303999887
242,50002,Sb,311,3.5,3.28,2.85,0,0,20,475518.6325000003,5347982.9561,475515.99101646955,5347985.252306602
242,50003,Sb,281.1,4,2.63,2.3,0,0,15.4,475518.6325000003,5347982.9561,475514.70732934435,5347983.726187866
242,50005,Pj,284.5,6.5,2.54,2.62,0,0,19.8,475518.6325000003,5347982.9561,475512.33954033785,5347984.583570027
242,50006,Sb,298.1,5.6,2.86,2.87,0,0,14.5,475518.6325000003,5347982.9561,475513.69258955057,5347985.593766535
242,50007,Pj,302.3,6,3.22,2.78,0,0,21.3,475518.6325000003,5347982.9561,475513.56092900096,5347986.162214097
242,50008,Pj,310.4,7,2.49,2.66,0,0,19.6,475518.6325000003,5347982.9561,475513.3017318475,5347987.492939307
242,50009,Pj,297.3,8.4,NA,NA,0,0,14,475518.6325000003,5347982.9561,475511.168115246,5347986.808756257
242,50010,Sb,291.8,8.1,2.68,2.06,0,0,17.4,475518.6325000003,5347982.9561,475511.11176480254,5347985.964179468
242,50011,Sb,286.6,8.4,2.53,2.25,0,0,10.8,475518.6325000003,5347982.9561,475510.5825903748,5347985.355882286
242,50012,Sb,289.4,9.3,2.19,2.5,0,0,12.7,475518.6325000003,5347982.9561,475509.8605292814,5347986.045198526
242,50013,Sb,272,9.3,3.28,2.86,0,0,16.3,475518.6325000003,5347982.9561,475509.33816530905,5347983.280665319
242,50014,Sb,269.3,10,2.96,2.56,0,0,13.1,475518.6325000003,5347982.9561,475508.6332463037,5347982.833929991
242,50015,Pj,295.5,10.7,4.01,3.85,0,0,19.8,475518.6325000003,5347982.9561,475508.97483745776,5347987.562568736
242,50016,Sb,297.5,10.2,3.35,3.16,0,0,15.2,475518.6325000003,5347982.9561,475509.58498950186,5347987.665935855
242,50018,Sb,311.2,10.7,4.08,2.81,0,0,13.9,475518.6325000003,5347982.9561,475510.5816604751,5347990.004077223
242,50019,Sb,356,5.8,1.66,1.81,0,0,12.3,475518.6325000003,5347982.9561,475518.2279124526,5347988.741971492
242,50020,Sb,353,6.4,2.31,2.43,0,0,14.9,475518.6325000003,5347982.9561,475517.8525362025,5347989.308395371
242,50021,Sb,330.5,8,1.95,2.35,0,0,14.6,475518.6325000003,5347982.9561,475514.69311151945,5347989.918945568
242,50022,Sb,327.2,8.4,2.54,2.14,0,0,19.1,475518.6325000003,5347982.9561,475514.0821510339,5347990.016859469
242,50023,Sb,347,9.6,3.18,3.44,0,0,16.7,475518.6325000003,5347982.9561,475516.4729698786,5347992.310052622
242,50024,Pj,334.5,11.1,4.44,3.62,0,0,21.3,475518.6325000003,5347982.9561,475513.85382682574,5347992.9747966565
242,50025,Sb,337.9,11,2.77,2.66,0,0,18.5,475518.6325000003,5347982.9561,475514.4940331058,5347993.14791494
242,50026,Sb,349,11.1,4.87,4.28,0,0,11.6,475518.6325000003,5347982.9561,475516.5145201516,5347993.852161736
188,48436,Sb,159.7,2.2,1.89,1.95,0,0,9.3,449998.8537999997,5350887.945900001,449999.6170584331,5350885.882544344
188,48437,Pj,148.4,3.09,5.33,4.87,0,0,14.1,449998.8537999997,5350887.945900001,450000.47291644913,5350885.314063774
188,48438,Sb,140,3.47,1.85,1.89,0,0,9.1,449998.8537999997,5350887.945900001,450001.0842730053,5350885.287725783
188,48443,Sb,167,8.86,3.23,2.76,0,0,10.6,449998.8537999997,5350887.945900001,450000.8468663412,5350879.3129812265
188,48444,Sb,160,10.51,2.65,2.76,0,0,10.3,449998.8537999997,5350887.945900001,450002.44843170606,5350878.069730557
188,48445,Sb,161,10.25,2.58,1.78,0,0,11.2,449998.8537999997,5350887.945900001,450002.1908735829,5350878.254334601
188,48446,Sb,165,9.94,2.91,1.7,0,0,10.3,449998.8537999997,5350887.945900001,450001.42646130803,5350878.3445972875
188,48448,Sb,173,10.24,2.75,1.73,0,0,10.4,449998.8537999997,5350887.945900001,450000.10174207616,5350877.782227408
188,48449,Sb,173,10.46,1.68,1.29,0,0,10.2,449998.8537999997,5350887.945900001,450000.1285533317,5350877.563867254
188,48451,Sb,177,10.51,1.52,1.5,0,0,10.6,449998.8537999997,5350887.945900001,449999.4038508998,5350877.45030359
188,48453,Sb,207,1.29,1.55,0.97,0,0,10.2,449998.8537999997,5350887.945900001,449998.26815225504,5350886.796501584
188,48454,Sb,227,1.26,1.58,0.93,0,0,9.9,449998.8537999997,5350887.945900001,449997.9322943356,5350887.0865820665
188,48455,Sb,215,1.43,1.61,1.53,0,0,9.9,449998.8537999997,5350887.945900001,449998.0335856957,5350886.774512577
188,48458,Sb,180,1.97,1.85,1.34,0,0,9.6,449998.8537999997,5350887.945900001,449998.8537999997,5350885.975900001
188,48725,Sb,226,6.12,1.86,1.58,0,0,10.3,449998.8537999997,5350887.945900001,449994.45144042163,5350883.694590773
188,48726,Sb,229,6.46,1.94,1.19,0,0,7.9,449998.8537999997,5350887.945900001,449993.9783761115,5350883.7077586735
188,48732,Sb,224,9.32,2.69,2.29,0,0,11.7,449998.8537999997,5350887.945900001,449992.379583987,5350881.2416530615
188,48734,Sb,215,9.1,4.05,3.52,0,0,13.4,449998.8537999997,5350887.945900001,449993.6342544289,5350880.491616397
188,48735,Sb,190,11.07,1.87,1.71,0,0,9.4,449998.8537999997,5350887.945900001,449996.93151467294,5350877.044078175
188,48737,Sb,255,3.01,2.77,3.02,0,0,10.7,449998.8537999997,5350887.945900001,449995.94636326254,5350887.166854675
188,48738,Bf,230,4.27,2.12,1.81,0,0,8.6,449998.8537999997,5350887.945900001,449995.58279022755,5350885.201196907
188,48739,Sb,230,5.7,2.03,1.52,0,0,10.3,449998.8537999997,5350887.945900001,449994.4873466739,5350884.282010625
188,48740,Sb,240,6.43,1.83,2.26,0,0,10.1,449998.8537999997,5350887.945900001,449993.2852566534,5350884.730900001
188,48741,Sb,238,6.69,2,1.75,0,0,9.5,449998.8537999997,5350887.945900001,449993.1803582364,5350884.400740123
188,48742,Sb,242,6.84,1.97,2.1,0,0,10.5,449998.8537999997,5350887.945900001,449992.8144384645,5350884.734714511
188,48744,Pw,232,10.55,5.99,4.36,0,0,9.8,449998.8537999997,5350887.945900001,449990.54028654913,5350881.450671436
188,48745,Pw,232,10.75,5.38,5.72,0,0,10.9,449998.8537999997,5350887.945900001,449990.38268439844,5350881.327539141
188,48752,Sb,245,9.58,2.22,2.46,0,0,8.2,449998.8537999997,5350887.945900001,449990.1713713999,5350883.897217053
188,48754,Sb,247,10.03,2.23,2.27,0,0,10,449998.8537999997,5350887.945900001,449989.6211363196,5350884.0268667815
188,48756,Sb,259,10.61,2.48,2.6,0,0,9.9,449998.8537999997,5350887.945900001,449988.43873558333,5350885.921416559
188,48757,Sb,275,7.85,2.42,2.41,0,0,9.9,449998.8537999997,5350887.945900001,449991.03367161966,5350888.630072582
188,48758,Pj,268,10.52,4.52,4.54,0,0,14.2,449998.8537999997,5350887.945900001,449988.34020849946,5350887.578757295
188,48759,Pj,269,10.36,4.42,4.88,0,0,12.3,449998.8537999997,5350887.945900001,449988.49537787784,5350887.7650930695
188,48760,Sb,296,2.55,2,2.01,0,0,8.3,449998.8537999997,5350887.945900001,449996.5618751816,5350889.063746425
188,48766,Sb,284,4.63,3.11,2.35,0,0,10.1,449998.8537999997,5350887.945900001,449994.361330787,5350889.065998377
188,49035,Bf,292,5.88,2.29,2.32,0,0,10.6,449998.8537999997,5350887.945900001,449993.40195893485,5350890.14858677
188,49038,Sb,307,8.96,2.25,1.66,0,0,8.9,449998.8537999997,5350887.945900001,449991.6980258297,5350893.338162608
188,49040,Sb,315,10.09,2.98,2.47,0,0,10.6,449998.8537999997,5350887.945900001,449991.7190925775,5350895.080607423
188,49041,Sb,309,10.12,2.54,1.93,0,0,9.6,449998.8537999997,5350887.945900001,449990.9890828697,5350894.314622358
188,49042,Sb,313,11.02,1.76,1.63,0,0,9.2,449998.8537999997,5350887.945900001,449990.79428220785,5350895.461521928
188,49043,Pj,301,11.13,5.99,4.57,0,0,16.4,449998.8537999997,5350887.945900001,449989.31352794287,5350893.678273775
188,49048,Sb,334,2.9,1.51,1.54,0,0,8.5,449998.8537999997,5350887.945900001,449997.582523674,5350890.552402735
188,49053,Sb,335,4.19,1.85,1.7,0,0,8.8,449998.8537999997,5350887.945900001,449997.083029483,5350891.743329628
188,49061,Sb,352,3.68,2.29,1.6,0,0,10.2,449998.8537999997,5350887.945900001,449998.34164298815,5350891.590086494
188,49064,Sb,353,5.22,1.71,1.44,0,0,8,449998.8537999997,5350887.945900001,449998.2176420271,5350893.1269909125
188,49065,Sb,353,5.56,1.73,1.69,0,0,8.5,449998.8537999997,5350887.945900001,449998.1762064504,5350893.464456604
188,49067,Sb,354,7.03,2.39,2.06,0,0,8.8,449998.8537999997,5350887.945900001,449998.11896490294,5350894.937388925
188,49069,Sb,345,7.34,2.17,1.9,0,0,9.9,449998.8537999997,5350887.945900001,449996.95406820864,5350895.035795566
188,49070,Sb,330,7.88,2.88,2.86,0,0,9.7,449998.8537999997,5350887.945900001,449994.9137999997,5350894.7701801825
188,49073,Sb,320,8.1,2.85,2.75,0,0,9.2,449998.8537999997,5350887.945900001,449993.6472203612,5350894.15085999
188,49074,Sb,325,10.79,1.32,1.86,0,0,8.5,449998.8537999997,5350887.945900001,449992.66491025145,5350896.784550559
188,49075,Sb,327,10.69,2.05,1.5,0,0,8.1,449998.8537999997,5350887.945900001,449993.03160871536,5350896.911288372
188,49076,Sb,330,10.73,1.84,1.39,0,0,7.6,449998.8537999997,5350887.945900001,449993.4887999997,5350897.238352583
188,49080,Sb,351,10.2,1.93,1.79,0,0,8.8,449998.8537999997,5350887.945900001,449997.25816845626,5350898.020321075
188,49081,Sb,353,11.14,2.21,2.33,0,0,9.4,449998.8537999997,5350887.945900001,449997.4961755142,5350899.00286413
198,48998,Sb,27.2,0.8,2.68,2.08,0,0,13.8,458606.3881000001,5354270.112600001,458606.75377834175,5354270.824133099
198,49000,Sb,33.1,2.9,2.31,2.13,0,0,10.6,458606.3881000001,5354270.112600001,458607.97179568704,5354272.541984279
198,49001,Sb,359.9,3.2,1.94,2.07,0,0,9.8,458606.3881000001,5354270.112600001,458606.3825149493,5354273.312595127
198,49004,Sb,15.4,4.5,1.87,1.67,0,0,10.3,458606.3881000001,5354270.112600001,458607.58310252876,5354274.451029319
198,49006,Pj,13,5.6,2.3,2.35,0,0,14.2,458606.3881000001,5354270.112600001,458607.6478259044,5354275.569072363
198,49008,Sb,34.8,6,2.6,1.94,0,0,11.1,458606.3881000001,5354270.112600001,458609.8123814062,5354275.039495256
198,49009,Sb,42.3,6.7,2.3,2.12,0,0,11.2,458606.3881000001,5354270.112600001,458610.89728384063,5354275.068128337
198,49012,Sb,43.4,9,2.28,1.98,0,0,9.1,458606.3881000001,5354270.112600001,458612.5718875973,5354276.651772039
198,49015,Sb,359.3,10.7,2.51,2.42,0,0,14.6,458606.3881000001,5354270.112600001,458606.25737809116,5354280.811801456
198,49016,Sb,5.9,11.2,2.8,1.53,74,1.92,15.1,458606.3881000001,5354270.112600001,458609.38499886834,5354281.782495276
198,49018,Sb,14.6,8.8,2.42,2.3,0,0,14.1,458606.3881000001,5354270.112600001,458608.6063103526,5354278.6284407005
198,49020,Sb,20.3,9.2,2.15,1.71,0,0,13.5,458606.3881000001,5354270.112600001,458609.5799079946,5354278.741178199
198,49021,Sb,20.6,9.4,1.68,2.21,0,0,15.3,458606.3881000001,5354270.112600001,458609.6954114951,5354278.911559637
198,49025,Sb,26.4,9.9,2.18,2.38,0,0,9.7,458606.3881000001,5354270.112600001,458610.78998827405,5354278.980146427
198,49026,Sb,25.4,10.8,2.29,1.38,0,0,13.6,458606.3881000001,5354270.112600001,458611.02059944085,5354279.868621163
198,49027,Sb,25.6,11,1.47,0.95,0,0,9.2,458606.3881000001,5354270.112600001,458611.14104323694,5354280.032757791
198,49028,Sb,37.3,10.5,2.72,2.48,0,0,8.8,458606.3881000001,5354270.112600001,458612.7509782029,5354278.46507155
198,49030,Sb,53.3,2.3,2.62,2.33,0,0,12.6,458606.3881000001,5354270.112600001,458608.23218398186,5354271.487137838
198,49033,Sb,59.1,3.3,2.29,1.51,0,0,11.8,458606.3881000001,5354270.112600001,458609.219714189,5354271.807286132
198,49521,Sb,81.5,4.3,2.28,2.22,0,0,11.3,458606.3881000001,5354270.112600001,458610.64086821256,5354270.748180469
198,49522,Sb,69.3,4.9,2.04,2.02,0,0,11,458606.3881000001,5354270.112600001,458610.97177575115,5354271.844626735
198,49524,Sb,56.1,5.4,2.02,1.78,0,0,12.7,458606.3881000001,5354270.112600001,458610.8701663396,5354273.124423589
198,49528,Sb,47.4,6.6,2.08,2.21,0,0,11.8,458606.3881000001,5354270.112600001,458611.2463407751,5354274.579981401
198,49529,Sb,52.3,7.7,2.23,2.18,0,0,11.6,458606.3881000001,5354270.112600001,458612.48052120395,5354274.82135821
198,49530,Sb,59,7.9,3.04,2.3,0,0,7.4,458606.3881000001,5354270.112600001,458613.1597216756,5354274.181400793
198,49531,Sb,66,7.4,2.88,2.1,0,0,8.6,458606.3881000001,5354270.112600001,458613.14833638666,5354273.122451159
198,49532,Sb,71.6,8.3,2.72,2.05,0,0,9.9,458606.3881000001,5354270.112600001,458614.26377089677,5354272.732487007
198,49535,Sb,68,9.6,2.07,1.82,0,0,7.6,458606.3881000001,5354270.112600001,458615.2890650039,5354273.708823297
198,49536,Sb,46.2,10.2,2.08,1.91,0,0,10.6,458606.3881000001,5354270.112600001,458613.7500543267,5354277.172460374
198,49537,Sb,82.7,11.2,2.35,2.33,0,0,9.8,458606.3881000001,5354270.112600001,458617.4973177571,5354271.535723617
198,49538,Sb,93.3,10.2,2.33,1.69,0,0,8,458606.3881000001,5354270.112600001,458616.5711865296,5354269.525446925
198,49541,Sb,120,4.8,5.3,5.3,0,0,21.6,458606.3881000001,5354270.112600001,458610.5450219383,5354267.7126
198,49432,Sb,120,6.4,3.87,4.02,0,0,20.3,458606.3881000001,5354270.112600001,458611.9306625843,5354266.9126
198,49434,Sb,137.9,8.3,2.5,2.44,0,0,11.1,458606.3881000001,5354270.112600001,458611.95264093747,5354263.95420052
198,49436,Sb,103.9,8.5,3.51,3.22,0,0,13.7,458606.3881000001,5354270.112600001,458614.6391900935,5354268.07066164
198,49437,Sb,106.5,8.4,3.69,2.44,0,0,11.3,458606.3881000001,5354270.112600001,458614.442185773,5354267.726871105
198,49438,Sb,120.4,9.7,2.79,2.17,0,0,10.8,458606.3881000001,5354270.112600001,458614.7544825914,5354265.2040724885
198,49440,Sb,100,10.2,2.55,3.03,0,0,15,458606.3881000001,5354270.112600001,458616.4331390808,5354268.341388589
198,49443,Sb,146,1.6,2.73,2.14,0,0,9.7,458606.3881000001,5354270.112600001,458607.2828086456,5354268.786139884
198,49445,Sb,168.2,3.2,3.45,3.44,0,0,14.5,458606.3881000001,5354270.112600001,458607.042487366,5354266.980224357
198,49446,Sb,169.4,3.5,3.23,2.06,0,0,14.6,458606.3881000001,5354270.112600001,458607.03192972724,5354266.672326279
198,49448,Sb,173.6,4.2,3.79,2.95,0,0,14.2,458606.3881000001,5354270.112600001,458606.85626951535,5354265.93877474
